城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_南山科技园,距离_深圳湾,距离_福田CBD,距离_坂田科技城,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
深圳,福田区,皇岗,银庄大厦,三居,3室2厅1卫,7500.0,89.41,83.88,西北,链家/个人,整租·银庄大厦 3室2厅 西北,https://sz.lianjia.com/zufang/SZ2104096328228274176.html,114.064649,22.521644,小区,15816.0,14506.0,2045.0,17062.0,2045.0,福田CBD,2.045,5,3
深圳,坪山区,坪山,新城燕澜和鸣花园,三居,3室2厅1卫,3600.0,78.31,45.97,东南,链家/个人,整租·新城燕澜和鸣花园 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2104104687945908224.html,114.380712,22.696013,小区,57217.0,58015.0,47167.0,39969.0,39969.0,坂田科技城,39.969,0,0
深圳,福田区,皇岗,福乐雅苑,三居,3室2厅1卫,6500.0,92.0,70.65,南,链家/个人,整租·福乐雅苑 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104107423865241600.html,114.057369,22.522148,小区,17004.0,14810.0,2205.0,17389.0,2205.0,福田CBD,2.205,6,5
深圳,罗湖区,莲塘,莲馨园,一居,1室1厅1卫,2500.0,45.0,55.56,南,链家/个人,整租·莲馨园 1室1厅 南,https://sz.lianjia.com/zufang/SZ2104108972045762560.html,114.173607,22.563033,小区,29178.0,26984.0,16136.0,22824.0,16136.0,福田CBD,16.136,1,2
深圳,南山区,前海,万豪御景苑,两居,2室1厅1卫,4800.0,35.02,137.06,南,链家/个人,整租·万豪御景苑 2室1厅 南,https://sz.lianjia.com/zufang/SZ2104110984346992640.html,113.892303,22.487572,小区(模糊),12223.0,11979.0,21056.0,34617.0,11979.0,深圳湾,11.979,0,1
深圳,宝安区,福永,菁英领寓,一居,1室0厅1卫,2400.0,41.59,57.71,东南,链家/个人,整租·菁英领寓 1室0厅 东南,https://sz.lianjia.com/zufang/SZ2104111539769311232.html,113.845411,22.72131,小区,30579.0,43302.0,41429.0,41002.0,30579.0,南山科技园,30.579,0,1
深圳,龙华区,梅林关,超核紫云府,三居,3室2厅1卫,9000.0,82.0,109.76,东南,链家/个人,整租·超核紫云府 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2104115192190205952.html,114.034502,22.608465,小区,15672.0,17276.0,14101.0,5878.0,5878.0,坂田科技城,5.878,3,8
深圳,福田区,梅林,鸿达苑,两居,2室1厅1卫,4200.0,72.0,58.33,南,链家/个人,整租·鸿达苑 2室1厅 南,https://sz.lianjia.com/zufang/SZ2104119894546055168.html,114.034218,22.56044,小区,10861.0,12480.0,8470.0,17489.0,8470.0,福田CBD,8.47,3,3
深圳,宝安区,西乡,天骄世家,三居,3室2厅1卫,6300.0,97.0,64.95,东南,链家,整租·天骄世家 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2104120080198533120.html,113.89081,22.587804,小区,10195.0,15377.0,21045.0,29400.0,10195.0,南山科技园,10.195,0,4
深圳,福田区,皇岗,国皇大厦,三居,3室2厅2卫,7500.0,102.0,73.53,南,链家/个人,整租·国皇大厦 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104124038338052096.html,114.064288,22.528111,小区,15948.0,13754.0,2373.0,17482.0,2373.0,福田CBD,2.373,6,7
深圳,南山区,科技园,大冲新城花园,两居,2室1厅1卫,6000.0,60.12,99.8,东,链家/个人,整租·大冲新城花园 2室1厅 东,https://sz.lianjia.com/zufang/SZ2104126276234117120.html,113.951113,22.542148,小区(模糊),651.0,4925.0,14001.0,23850.0,651.0,南山科技园,0.651,12,8
深圳,龙华区,民治,世纪春城四期,两居,2室2厅1卫,5200.0,73.0,71.23,南,链家/个人,整租·世纪春城四期 2室2厅 南,https://sz.lianjia.com/zufang/SZ2104129472662863872.html,114.032194,22.627323,小区,17167.0,18771.0,16372.0,4098.0,4098.0,坂田科技城,4.098,4,4
深圳,龙华区,上塘,卓越柏奕府,三居,3室2厅2卫,9600.0,110.0,87.27,南,链家/个人,整租·卓越柏奕府 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104131941585387520.html,114.00635,22.636668,小区,19228.0,20113.0,16624.0,7492.0,7492.0,坂田科技城,7.492,1,2
深圳,南山区,科技园,科苑西住宅小区,一居,1室0厅1卫,3000.0,28.0,107.14,北,贝壳优选,整租·科苑西住宅小区 1室0厅 北,https://sz.lianjia.com/zufang/SZ2104133158185205760.html,113.943706,22.542286,小区(模糊),434.0,5292.0,14368.0,24260.0,434.0,南山科技园,0.434,9,8
深圳,福田区,皇岗,皇御苑三期,两居,2室1厅1卫,7700.0,79.0,97.47,东北,链家/个人,整租·皇御苑三期 2室1厅 东北,https://sz.lianjia.com/zufang/SZ2104133247037341696.html,114.074336,22.525547,小区,17529.0,15335.0,4491.0,17026.0,4491.0,福田CBD,4.491,0,0
深圳,盐田区,沙头角,碧海蓝天明苑,两居,2室1厅1卫,4000.0,65.0,61.54,西北,链家/个人,整租·碧海蓝天明苑 2室1厅 西北,https://sz.lianjia.com/zufang/SZ2104133706812751872.html,114.234812,22.553513,小区,35359.0,33165.0,22317.0,30926.0,22317.0,福田CBD,22.317,2,4
深圳,福田区,车公庙,国都高尔夫花园二期,三居,3室2厅1卫,10000.0,109.47,91.35,南,链家/个人,整租·国都高尔夫花园二期 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104134808450891776.html,114.046844,22.531162,小区(模糊),13071.0,10877.0,1987.0,20927.0,1987.0,福田CBD,1.987,6,2
深圳,福田区,车公庙,福宇轩,三居,3室2厅1卫,8300.0,98.0,84.69,南,链家,整租·福宇轩 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104135433511239680.html,114.043313,22.528646,小区,12700.0,10506.0,2542.0,20556.0,2542.0,福田CBD,2.542,3,2
深圳,福田区,福田中心,雅颂居,两居,2室2厅2卫,15000.0,90.0,166.67,南,链家,整租·雅颂居 2室2厅 南,https://sz.lianjia.com/zufang/SZ2104138176225345536.html,114.066576,22.543637,小区,16736.0,14542.0,2880.0,14358.0,2880.0,福田CBD,2.88,6,9
深圳,南山区,南头,丽乐美居,一居,1室1厅1卫,4500.0,34.0,132.35,东南 南 西南,链家/个人,整租·丽乐美居 1室1厅 东南/南/西南,https://sz.lianjia.com/zufang/SZ2104139903527813120.html,113.917668,22.536006,小区(模糊),3930.0,6972.0,16043.0,30030.0,3930.0,南山科技园,3.93,3,3
深圳,龙岗区,龙岗宝荷,京基御景荟都,三居,3室2厅1卫,3800.0,69.0,55.07,东南,链家/个人,整租·京基御景荟都 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2104141670781026304.html,114.275164,22.689594,小区,44788.0,46392.0,45285.0,27540.0,27540.0,坂田科技城,27.54,0,1
深圳,南山区,南山中心,时代骄子大厦,一居,1室1厅1卫,5000.0,50.0,100.0,东南,链家,整租·时代骄子大厦 1室1厅 东南,https://sz.lianjia.com/zufang/SZ2104141687046537216.html,113.925158,22.528576,小区,4104.0,5648.0,14719.0,27926.0,4104.0,南山科技园,4.104,4,7
深圳,南山区,蛇口,荣村小区,一居,1室0厅1卫,2100.0,28.0,75.0,东南,链家/个人,整租·荣村小区 1室0厅 东南,https://sz.lianjia.com/zufang/SZ2104142592517079040.html,113.927279,22.486596,小区,10155.0,8532.0,17609.0,31682.0,8532.0,深圳湾,8.532,1,3
深圳,罗湖区,洪湖,翠盈嘉园,两居,2室2厅1卫,5145.0,67.76,75.93,东南,贝壳优选,整租·翠盈嘉园 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2104143773914103808.html,114.123148,22.557089,小区,20807.0,21370.0,10522.0,14587.0,10522.0,福田CBD,10.522,2,5
深圳,罗湖区,万象城,城市天地广场,一居,1室1厅1卫,4700.0,53.0,88.68,东,链家/个人,整租·城市天地广场 1室1厅 东,https://sz.lianjia.com/zufang/SZ2104144229197414400.html,114.113112,22.537679,小区,20274.0,18080.0,7232.0,15770.0,7232.0,福田CBD,7.232,9,8
深圳,南山区,科技园,华润城润府三期,两居,2室2厅1卫,15000.0,88.59,169.32,西南,链家/个人,整租·华润城润府三期 2室2厅 西南,https://sz.lianjia.com/zufang/SZ2104147403379572736.html,113.954898,22.546563,小区,1718.0,5558.0,14200.0,22783.0,1718.0,南山科技园,1.718,5,4
深圳,罗湖区,莲塘,港莲北村,三居,3室2厅1卫,3800.0,92.62,41.03,南,链家/个人,整租·港莲北村 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104148045208748032.html,114.172326,22.560538,小区,27885.0,25691.0,14843.0,21531.0,14843.0,福田CBD,14.843,1,2
深圳,南山区,西丽,城市假日花园,一居,1室0厅0卫,2180.0,12.0,181.67,北,链家/个人,合租·城市假日花园 1居室 北卧,https://sz.lianjia.com/zufang/SZ2104148298750230528.html,113.978463,22.563354,小区,5374.0,6728.0,11152.0,20641.0,5374.0,南山科技园,5.374,1,2
深圳,龙岗区,坂田,万科城三期,一居,1室1厅1卫,3600.0,40.0,90.0,北,链家,整租·万科城三期 1室1厅 北,https://sz.lianjia.com/zufang/SZ2104148377821249536.html,114.069933,22.645191,小区(模糊),24340.0,25944.0,17372.0,3465.0,3465.0,坂田科技城,3.465,2,3
深圳,福田区,华强北,新亚洲国利大厦,两居,2室1厅1卫,7500.0,54.0,138.89,西,链家/个人,整租·新亚洲国利大厦 2室1厅 西,https://sz.lianjia.com/zufang/SZ2104148648429355008.html,114.084913,22.543205,小区,16123.0,16360.0,5318.0,13772.0,5318.0,福田CBD,5.318,7,8
深圳,龙岗区,龙岗双龙,一城峰景,两居,2室2厅1卫,2600.0,60.0,43.33,西北,链家/个人,整租·一城峰景 2室2厅 西北,https://sz.lianjia.com/zufang/SZ2104148855300816896.html,114.275915,22.725309,小区,51376.0,52980.0,44780.0,34128.0,34128.0,坂田科技城,34.128,2,2
深圳,宝安区,西乡,白金假日公寓,两居,2室1厅1卫,4600.0,43.15,106.6,东南,链家/个人,整租·白金假日公寓 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2104151392514998272.html,113.881788,22.576182,板块,9383.0,16018.0,22380.0,30428.0,9383.0,南山科技园,9.383,0,3
深圳,福田区,景田,TT国际公寓,一居,1室1厅1卫,6000.0,46.0,130.43,西北,链家/个人,整租·TT国际公寓 1室1厅 西北,https://sz.lianjia.com/zufang/SZ2104151677656367104.html,114.041002,22.552241,小区,12737.0,14893.0,5114.0,15175.0,5114.0,福田CBD,5.114,3,3
深圳,南山区,后海,蔚蓝海岸1期,两居,2室2厅1卫,8800.0,71.0,123.94,东南,链家/个人,整租·蔚蓝海岸1期 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2104152748244074496.html,113.934421,22.506984,小区,5096.0,5474.0,14545.0,28932.0,5096.0,南山科技园,5.096,3,4
深圳,龙华区,梅林关,HBC汇隆商务中心,两居,2室1厅1卫,6800.0,60.0,113.33,东南,链家,整租·HBC汇隆商务中心 2室1厅 东南,https://sz.lianjia.com/zufang/SZ2104154321632362496.html,114.033106,22.61034,小区(模糊),16324.0,17928.0,14753.0,5784.0,5784.0,坂田科技城,5.784,4,9
深圳,福田区,石厦,皇庭世纪,三居,3室2厅1卫,9800.0,77.16,127.01,西南,链家/个人,整租·皇庭世纪 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2104154591506464768.html,114.057555,22.525993,小区,17112.0,14918.0,2962.0,18040.0,2962.0,福田CBD,2.962,7,5
深圳,罗湖区,黄贝岭,益田御龙华府,三居,3室1厅1卫,12000.0,103.0,116.5,东北,链家/个人,整租·益田御龙华府 3室1厅 东北,https://sz.lianjia.com/zufang/SZ2104157824262078464.html,114.131494,22.553365,小区,23889.0,21511.0,10663.0,16026.0,10663.0,福田CBD,10.663,5,7
深圳,龙华区,梅林关,保利招商龙誉,三居,3室2厅2卫,9500.0,94.57,100.45,南,链家/个人,整租·保利招商龙誉 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104158416191619072.html,113.932189,22.497469,小区(模糊),5802.0,6236.0,15307.0,29672.0,5802.0,南山科技园,5.802,2,1
深圳,福田区,新洲,嘉洲豪园,两居,2室2厅1卫,6500.0,81.0,80.25,南,链家,整租·嘉洲豪园 2室2厅 错层 南,https://sz.lianjia.com/zufang/SZ2104159806959910912.html,114.044414,22.527265,小区,13333.0,11139.0,1823.0,21221.0,1823.0,福田CBD,1.823,3,3
深圳,龙华区,红山,龙光玖钻,三居,3室1厅2卫,7000.0,72.0,97.22,南,链家/个人,整租·龙光玖钻 3室1厅 南,https://sz.lianjia.com/zufang/SZ2104161867638243328.html,114.0234,22.621707,板块,17884.0,18769.0,15280.0,5633.0,5633.0,坂田科技城,5.633,6,4
深圳,南山区,南头,弘基南城小筑,一居,1室1厅1卫,4600.0,31.0,148.39,南,贝壳优选,整租·弘基南城小筑 1室1厅 南,https://sz.lianjia.com/zufang/SZ2104162126904950784.html,113.921127,22.538946,小区,4615.0,6918.0,15989.0,29738.0,4615.0,南山科技园,4.615,3,5
深圳,福田区,景田,时代华庭,三居,3室2厅1卫,9800.0,105.0,93.33,东,链家,整租·时代华庭 3室2厅 东,https://sz.lianjia.com/zufang/SZ2104164042661691392.html,114.042898,22.553041,板块,13465.0,14399.0,4620.0,14681.0,4620.0,福田CBD,4.62,5,3
深圳,罗湖区,清水河,龙园山庄,三居,3室2厅1卫,5600.0,89.0,62.92,南,链家/个人,整租·龙园山庄 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104165230404698112.html,114.108544,22.586111,小区,20784.0,22403.0,11214.0,11543.0,11214.0,福田CBD,11.214,0,2
深圳,福田区,福田中心,城中雅苑,三居,3室2厅2卫,17500.0,114.79,152.45,东 东南 南,链家/个人,整租·城中雅苑 3室2厅 东/东南/南,https://sz.lianjia.com/zufang/SZ2104165887278841856.html,114.05181,22.531435,小区,14171.0,11977.0,1408.0,17223.0,1408.0,福田CBD,1.408,9,5
深圳,龙岗区,布吉大芬,康达尔花园二期,两居,2室2厅1卫,3900.0,73.0,53.42,南,链家/个人,整租·康达尔花园二期 2室2厅 南,https://sz.lianjia.com/zufang/SZ2104168236252659712.html,114.137404,22.616805,小区,26404.0,28023.0,16834.0,11451.0,11451.0,坂田科技城,11.451,2,4
深圳,龙岗区,布吉石芽岭,宇宏健康花城,三居,3室1厅1卫,6800.0,89.0,76.4,东,链家/个人,整租·宇宏健康花城 3室1厅 东,https://sz.lianjia.com/zufang/SZ2104170146099625984.html,114.136539,22.625259,小区,27591.0,29195.0,18700.0,10639.0,10639.0,坂田科技城,10.639,2,2
深圳,罗湖区,螺岭,名都大厦,三居,3室2厅1卫,6000.0,83.59,71.78,南,贝壳优选,整租·名都大厦 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104170527508660224.html,114.129722,22.549928,小区,23661.0,21349.0,10501.0,15798.0,10501.0,福田CBD,10.501,5,9
深圳,福田区,皇岗,益田豪园居,三居,3室2厅2卫,12000.0,117.45,102.17,南,链家/个人,整租·益田豪园居 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104172039643332608.html,114.055937,22.514018,小区(模糊),14448.0,12254.0,1574.0,17929.0,1574.0,福田CBD,1.574,3,6
深圳,南山区,前海,东方银座公馆,一居,1室1厅1卫,5400.0,50.0,108.0,西,链家/个人,整租·东方银座公馆 1室1厅 西,https://sz.lianjia.com/zufang/SZ2104172049923571712.html,113.915814,22.528823,小区,7574.0,6756.0,15827.0,29906.0,6756.0,深圳湾,6.756,3,5
深圳,福田区,福田中心,振业花园,三居,3室2厅1卫,9100.0,99.83,91.15,南,链家/个人,整租·振业花园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104172169574481920.html,114.07181,22.545725,小区,17293.0,15099.0,3651.0,14246.0,3651.0,福田CBD,3.651,4,5
深圳,宝安区,西乡,富瑰园,三居,3室2厅2卫,6800.0,120.11,56.61,东南 西南,贝壳优选,整租·富瑰园 3室2厅 东南/西南,https://sz.lianjia.com/zufang/SZ2104172723730120704.html,113.883995,22.582642,小区(模糊),10845.0,17480.0,22351.0,30706.0,10845.0,南山科技园,10.845,0,4
深圳,罗湖区,螺岭,东门168,一居,1室0厅1卫,2400.0,24.92,96.31,东南,链家/个人,整租·东门168 1室0厅 东南,https://sz.lianjia.com/zufang/SZ2104173224408383488.html,114.127664,22.550008,小区,24123.0,21552.0,10704.0,16241.0,10704.0,福田CBD,10.704,5,9
深圳,光明区,光明,龙光玖龙台三期(公寓),两居,2室1厅1卫,4200.0,110.0,38.18,南,链家/个人,整租·龙光玖龙台三期(公寓) 2室1厅 南,https://sz.lianjia.com/zufang/SZ2104175942908772352.html,113.94733,22.744136,板块,32363.0,37545.0,34518.0,23387.0,23387.0,坂田科技城,23.387,1,1
深圳,福田区,梅林,先科花园,一居,1室1厅1卫,3500.0,39.0,89.74,西,链家/个人,整租·先科花园 1室1厅 西,https://sz.lianjia.com/zufang/SZ2104179069087121408.html,114.061693,22.564952,小区,13661.0,15280.0,7091.0,12004.0,7091.0,福田CBD,7.091,4,6
深圳,罗湖区,百仕达,东安花园,三居,3室2厅1卫,4200.0,88.11,47.67,东南 南 西南,链家/个人,整租·东安花园 3室2厅 东南/南/西南,https://sz.lianjia.com/zufang/SZ2104179442107547648.html,114.137444,22.571083,小区,23608.0,24878.0,14030.0,17337.0,14030.0,福田CBD,14.03,3,6
深圳,龙岗区,平湖,花半里欣悦广场,两居,2室1厅1卫,3500.0,59.0,59.32,南,链家/个人,整租·花半里欣悦广场 2室1厅 南,https://sz.lianjia.com/zufang/SZ2104179937664565248.html,114.124088,22.669063,小区,29979.0,31583.0,23096.0,12712.0,12712.0,坂田科技城,12.712,2,3
深圳,光明区,公明,中粮云景广场,三居,3室2厅2卫,4200.0,74.0,56.76,西南,链家/个人,整租·中粮云景广场 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2104181575708049408.html,113.88862,22.778811,小区,35272.0,40454.0,46631.0,30915.0,30915.0,坂田科技城,30.915,3,5
深圳,宝安区,西乡,74区,两居,2室1厅1卫,2600.0,50.0,52.0,南,链家/个人,整租·74区 2室1厅 南,https://sz.lianjia.com/zufang/SZ2104182287263334400.html,113.896782,22.585325,小区,9626.0,14808.0,20476.0,28831.0,9626.0,南山科技园,9.626,1,3
深圳,龙岗区,龙岗中心城,远洋新干线一期,三居,3室2厅2卫,4500.0,87.0,51.72,西南 东北,链家/个人,整租·远洋新干线一期 3室2厅 西南/东北,https://sz.lianjia.com/zufang/SZ2104186670126465024.html,114.262719,22.718651,小区(模糊),44584.0,46188.0,37988.0,27336.0,27336.0,坂田科技城,27.336,2,2
深圳,福田区,竹子林,金海燕花园,三居,3室2厅2卫,13800.0,108.0,127.78,东,链家/个人,整租·金海燕花园 3室2厅 东,https://sz.lianjia.com/zufang/SZ2104188331175706624.html,113.996434,22.530234,小区,7064.0,6403.0,7851.0,22611.0,6403.0,深圳湾,6.403,3,0
深圳,罗湖区,翠竹,嘉多利花园,三居,3室2厅1卫,9500.0,96.0,98.96,南,链家/个人,整租·嘉多利花园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2104190729428402176.html,114.125353,22.561004,小区,22277.0,24907.0,14059.0,16006.0,14059.0,福田CBD,14.059,4,4
深圳,罗湖区,笋岗,嘉景苑,三居,3室1厅1卫,6500.0,96.0,67.71,南,链家/个人,整租·嘉景苑 3室1厅 南,https://sz.lianjia.com/zufang/SZ2104194466913976320.html,114.11171,22.564913,小区,19572.0,21000.0,10381.0,13336.0,10381.0,福田CBD,10.381,4,4
深圳,宝安区,碧海,幸福港湾,两居,2室2厅1卫,5800.0,65.0,89.23,东南,链家/个人,整租·幸福港湾 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2104194682807386112.html,113.856936,22.566991,小区,19491.0,17868.0,26945.0,39803.0,17868.0,深圳湾,17.868,4,3
深圳,南山区,红树湾,国际市长交流中心,一居,1室1厅1卫,4000.0,38.0,105.26,东南,链家/个人,整租·国际市长交流中心 1室1厅 东南,https://sz.lianjia.com/zufang/SZ2104195028942323712.html,113.966441,22.538792,小区,3365.0,3388.0,11018.0,24456.0,3365.0,南山科技园,3.365,5,5
深圳,罗湖区,春风路,云景豪园,一居,1室1厅1卫,4600.0,47.0,97.87,东南,链家/个人,整租·云景豪园 1室1厅 东南,https://sz.lianjia.com/zufang/SZ2104199551253479424.html,114.126799,22.540185,小区(模糊),22329.0,20135.0,9287.0,17414.0,9287.0,福田CBD,9.287,7,7
深圳,福田区,香梅北,青海大厦,三居,3室1厅2卫,10000.0,124.0,80.65,南,链家,整租·青海大厦 3室1厅 南,https://sz.lianjia.com/zufang/SZ2104201898436329472.html,114.033136,22.557779,小区,11417.0,13922.0,6295.0,15565.0,6295.0,福田CBD,6.295,2,2
深圳,龙华区,红山,龙光玖钻,三居,3室1厅2卫,6800.0,72.0,94.44,东,链家/个人,整租·龙光玖钻 3室1厅 东,https://sz.lianjia.com/zufang/SZ2104207123243073536.html,114.022322,22.621531,小区,17762.0,18647.0,15158.0,6198.0,6198.0,坂田科技城,6.198,5,2
深圳,南山区,南头,前海金岸,两居,2室2厅1卫,7500.0,70.73,106.04,西,链家,整租·前海金岸 2室2厅 西,https://sz.lianjia.com/zufang/SZ2104210541722468352.html,113.918104,22.532883,小区(模糊),7414.0,7387.0,16458.0,29746.0,7387.0,深圳湾,7.387,3,5
深圳,龙华区,龙华新区,苹果园,一居,1室1厅1卫,3500.0,43.0,81.4,北,链家/个人,整租·苹果园 1室1厅 北,https://sz.lianjia.com/zufang/SZ2104214633219883008.html,114.029114,22.638535,小区,17703.0,19307.0,16686.0,4261.0,4261.0,坂田科技城,4.261,3,2
