城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_未来科技城,距离_钱江新城,距离_滨江区,距离_湖滨商圈,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
杭州,上城区,城东新城,三花国际大厦,两居,2室2厅1卫,4300.0,50.0,86.0,南,链家/个人,整租·三花国际大厦 2室2厅 南,https://hz.lianjia.com/zufang/HZ2101994258411028480.html,120.224124,30.295154,小区,24853.0,6872.0,13461.0,11602.0,6872.0,钱江新城,6.872,10,4
杭州,富阳区,富春,春秋社区春秋南路,两居,2室2厅1卫,1300.0,80.0,16.25,南,链家/个人,整租·春秋社区春秋南路 2室2厅 南,https://hz.lianjia.com/zufang/HZ2101996207051112448.html,119.96022,30.048803,行政区,32486.0,40907.0,37189.0,41986.0,32486.0,未来科技城,32.486,1,1
杭州,临安区,临安,中天大家宸澜学府,两居,2室1厅1卫,1500.0,69.0,21.74,南,链家/个人,整租·中天大家宸澜学府 2室1厅 南,https://hz.lianjia.com/zufang/HZ2101996574451171328.html,119.696232,30.229066,小区,32815.0,57878.0,66683.0,52999.0,32815.0,未来科技城,32.815,0,0
杭州,临安区,临安,中天大家宸澜学府,两居,2室1厅1卫,1500.0,69.0,21.74,南,链家/个人,整租·中天大家宸澜学府 2室1厅 南,https://hz.lianjia.com/zufang/HZ2101997153961377792.html,119.696232,30.229066,小区,32815.0,57878.0,66683.0,52999.0,32815.0,未来科技城,32.815,0,0
杭州,临安区,青山湖科技城,大园新城,两居,2室1厅1卫,2100.0,82.0,25.61,南,链家/个人,整租·大园新城 2室1厅 南,https://hz.lianjia.com/zufang/HZ2101997225348431872.html,119.724457,30.234375,行政区,30180.0,55171.0,63976.0,50292.0,30180.0,未来科技城,30.18,2,1
杭州,余杭区,翡翠城,华元西溪欢乐城,一居,1室1厅1卫,2100.0,44.28,47.43,西,链家/个人,整租·华元西溪欢乐城 1室1厅 西,https://hz.lianjia.com/zufang/HZ2101997453107527680.html,120.011283,30.241021,小区,6929.0,24047.0,30300.0,19168.0,6929.0,未来科技城,6.929,1,2
杭州,滨江区,彩虹城,滨江宝龙城市广场,一居,1室1厅1卫,3200.0,47.0,68.09,南,链家/个人,整租·滨江宝龙城市广场 1室1厅 南,https://hz.lianjia.com/zufang/HZ2101998441692397568.html,120.16687,30.188062,小区,26406.0,12777.0,6471.0,10742.0,6471.0,滨江区,6.471,6,2
杭州,西湖区,西溪,西溪九号,两居,2室1厅1卫,2600.0,41.23,63.06,北,链家/个人,整租·西溪九号 2室1厅 北,https://hz.lianjia.com/zufang/HZ2101998833134206976.html,120.053607,30.278937,小区,6980.0,23605.0,24538.0,19081.0,6980.0,未来科技城,6.98,1,1
杭州,临安区,青山湖科技城,蔚宸悦城,两居,2室1厅1卫,1900.0,46.0,41.3,西,链家/个人,整租·蔚宸悦城 2室1厅 西,https://hz.lianjia.com/zufang/HZ2101998929699667968.html,119.824291,30.258777,小区,19936.0,45291.0,54096.0,40412.0,19936.0,未来科技城,19.936,1,0
杭州,滨江区,彩虹城,钱江彩虹城,两居,2室1厅1卫,5500.0,98.0,56.12,南,链家/个人,整租·钱江彩虹城 2室1厅 南,https://hz.lianjia.com/zufang/HZ2101999289696780288.html,120.156856,30.190023,板块,25679.0,13040.0,6734.0,11775.0,6734.0,滨江区,6.734,5,1
杭州,萧山区,萧山市区,永盛家园,两居,2室1厅1卫,4000.0,78.0,51.28,南,链家/个人,整租·永盛家园 2室1厅 南,https://hz.lianjia.com/zufang/HZ2101999493338628096.html,120.265165,30.177872,小区,44690.0,11620.0,9343.0,18527.0,9343.0,滨江区,9.343,6,1
杭州,余杭区,勾庄,诗方轩二期,三居,3室2厅2卫,5500.0,110.0,50.0,南,链家,整租·诗方轩二期 3室2厅 南,https://hz.lianjia.com/zufang/HZ2101999931538538496.html,120.115049,30.349663,小区,18421.0,19687.0,21587.0,16130.0,16130.0,湖滨商圈,16.13,1,1
杭州,上城区,清泰,凯恩西湖金座,一居,1室1厅1卫,3000.0,47.04,63.78,南,链家,整租·凯恩西湖金座 1室1厅 南,https://hz.lianjia.com/zufang/HZ2102000366403977216.html,120.19732,30.226543,行政区,26758.0,3606.0,4621.0,5097.0,3606.0,钱江新城,3.606,7,1
杭州,钱塘区,大江东,融创城,三居,3室2厅2卫,600.0,30.0,20.0,南,链家/个人,合租·融创城 3居室 南卧,https://hz.lianjia.com/zufang/HZ2102003204593025024.html,120.490938,30.311758,小区,60326.0,34222.0,40326.0,41394.0,34222.0,钱江新城,34.222,1,0
杭州,滨江区,滨江区政府,风雅钱塘,三居,3室2厅2卫,8000.0,158.0,50.63,南,链家/个人,整租·风雅钱塘 3室2厅 南,https://hz.lianjia.com/zufang/HZ2102003218576834560.html,120.20749,30.202261,小区,29901.0,7235.0,1291.0,8240.0,1291.0,滨江区,1.291,7,3
杭州,萧山区,萧山新城区,天汇园,一居,1室1厅1卫,2600.0,65.0,40.0,东北,链家,整租·天汇园 1室1厅 东北,https://hz.lianjia.com/zufang/HZ2102005453956317184.html,120.264263,30.184119,行政区,45589.0,10811.0,7665.0,19426.0,7665.0,滨江区,7.665,5,2
杭州,萧山区,萧山市区,山河花园,三居,3室2厅2卫,6000.0,140.0,42.86,南,链家/个人,整租·山河花园 3室2厅 南,https://hz.lianjia.com/zufang/HZ2102006811086290944.html,120.276166,30.174982,小区,45920.0,12801.0,10488.0,19757.0,10488.0,滨江区,10.488,2,0
杭州,钱塘区,沿江南,金隅观澜时代天筑,两居,2室2厅2卫,3900.0,85.1,45.83,南,贝壳优选,整租·金隅观澜时代天筑 2室2厅 南,https://hz.lianjia.com/zufang/HZ2102007593156214784.html,120.368772,30.267262,小区,42425.0,18622.0,27070.0,24023.0,18622.0,钱江新城,18.622,0,1
杭州,拱墅区,运河新城,星创晶悦府,三居,3室2厅2卫,5500.0,105.0,52.38,南,链家/个人,整租·星创晶悦府 3室2厅 南,https://hz.lianjia.com/zufang/HZ2102017114264043520.html,120.141503,30.319126,行政区,18147.0,14606.0,16506.0,11049.0,11049.0,湖滨商圈,11.049,4,2
杭州,上城区,复兴,复兴南苑,三居,3室2厅2卫,6100.0,131.0,46.56,南 北,链家,整租·复兴南苑 3室2厅 南/北,https://hz.lianjia.com/zufang/HZ2102017854739054592.html,120.167712,30.20925,小区,28217.0,7907.0,7269.0,6698.0,6698.0,湖滨商圈,6.698,0,0
杭州,萧山区,大江东,潮上云兴雅苑,三居,3室0厅1卫,1700.0,30.0,56.67,南,链家/个人,合租·潮上云兴雅苑 3居室 南卧,https://hz.lianjia.com/zufang/HZ2102018691209101312.html,120.434454,30.267536,小区,49651.0,28966.0,26842.0,34396.0,26842.0,滨江区,26.842,1,0
杭州,临平区,崇贤,北秀向阳苑西区,两居,2室1厅1卫,1800.0,60.0,30.0,南,链家/个人,合租·北秀向阳苑西区 2居室 南卧,https://hz.lianjia.com/zufang/HZ2102020058229243904.html,120.170183,30.396819,板块,25982.0,19616.0,25869.0,22592.0,19616.0,钱江新城,19.616,0,0
杭州,钱塘区,大江东,潮听名苑,两居,2室2厅1卫,2400.0,70.0,34.29,南,链家/个人,整租·潮听名苑 2室2厅 南,https://hz.lianjia.com/zufang/HZ2102020063618924544.html,120.473901,30.295643,小区,59518.0,32184.0,37514.0,37614.0,32184.0,钱江新城,32.184,0,0
杭州,滨江区,奥体,旭江华庭,三居,3室2厅1卫,6700.0,89.0,75.28,南,链家/个人,整租·旭江华庭 3室2厅 南,https://hz.lianjia.com/zufang/HZ2102020904719482880.html,120.229217,30.22448,小区,33222.0,5706.0,3081.0,10226.0,3081.0,滨江区,3.081,1,2
杭州,上城区,城东新城,钱江华府,三居,3室2厅2卫,7500.0,89.0,84.27,南,链家/个人,整租·钱江华府 3室2厅 南,https://hz.lianjia.com/zufang/HZ2102022059604312064.html,120.223685,30.28218,小区,26860.0,6016.0,12605.0,10651.0,6016.0,钱江新城,6.016,0,0
杭州,萧山区,钱江世纪城,港汇中心,两居,2室2厅1卫,3300.0,50.0,66.0,南,链家/个人,整租·港汇中心 2室2厅 南,https://hz.lianjia.com/zufang/HZ2102022582042624000.html,120.264263,30.184119,小区,45589.0,10811.0,7665.0,19426.0,7665.0,滨江区,7.665,5,2
杭州,钱塘区,金沙湖,泰美国际大厦,一居,1室1厅1卫,2800.0,50.0,56.0,南,链家/个人,整租·泰美国际大厦 1室1厅 南,https://hz.lianjia.com/zufang/HZ2102024753588994048.html,120.493941,30.32304,小区,61010.0,34906.0,41010.0,42078.0,34906.0,钱江新城,34.906,0,0
杭州,西湖区,转塘,贝利云栖中心,两居,2室1厅1卫,2900.0,60.0,48.33,南,链家/个人,整租·贝利云栖中心 2室1厅 南,https://hz.lianjia.com/zufang/HZ2102027096753700864.html,120.083238,30.17215,板块,26297.0,19195.0,18352.0,16819.0,16819.0,湖滨商圈,16.819,0,0
杭州,滨江区,浦沿,银爵世纪公寓,两居,2室2厅1卫,4600.0,89.0,51.69,南,链家/个人,整租·银爵世纪公寓 2室2厅 南,https://hz.lianjia.com/zufang/HZ2102027892081819648.html,120.146963,30.17018,小区,32836.0,16693.0,9026.0,12171.0,9026.0,滨江区,9.026,1,2
杭州,临平区,临平新城,富邦星座,一居,1室1厅1卫,2400.0,50.0,48.0,南,链家/个人,整租·富邦星座 1室1厅 南,https://hz.lianjia.com/zufang/HZ2102028271678914560.html,120.308546,30.400782,小区,36957.0,21147.0,30077.0,25782.0,21147.0,钱江新城,21.147,5,2
杭州,余杭区,未来科技城,城西宝龙广场,一居,1室0厅0卫,4000.0,48.27,82.87,南,链家/个人,整租·城西宝龙广场 1室0厅 南,https://hz.lianjia.com/zufang/HZ2102030324392263680.html,119.920624,30.057417,小区,33932.0,42319.0,38575.0,43372.0,33932.0,未来科技城,33.932,0,0
杭州,余杭区,未来科技城,西溪美岸,一居,1室1厅1卫,2000.0,40.0,50.0,南,链家,整租·西溪美岸 1室1厅 南,https://hz.lianjia.com/zufang/HZ2102030642203066368.html,120.042087,30.291654,小区,4522.0,22667.0,24558.0,19101.0,4522.0,未来科技城,4.522,2,2
杭州,拱墅区,申花,蓝钻天成,三居,3室2厅2卫,5800.0,62.0,93.55,南,链家,整租·蓝钻天成 3室2厅 南,https://hz.lianjia.com/zufang/HZ2102031626354556928.html,120.119586,30.308375,小区,15414.0,15469.0,18102.0,9006.0,9006.0,湖滨商圈,9.006,3,3
杭州,萧山区,钱江世纪城,新中南家园,三居,3室0厅3卫,4200.0,72.0,58.33,南,链家/个人,整租·新中南家园 3室0厅 南,https://hz.lianjia.com/zufang/HZ2102035523785719808.html,120.264263,30.184119,行政区,45589.0,10811.0,7665.0,19426.0,7665.0,滨江区,7.665,5,2
杭州,西湖区,转塘,云都汇中心,两居,2室1厅1卫,2500.0,42.0,59.52,南,链家/个人,整租·云都汇中心 2室1厅 南,https://hz.lianjia.com/zufang/HZ2102036595942096896.html,120.130396,30.259242,小区,18540.0,9691.0,14633.0,5856.0,5856.0,湖滨商圈,5.856,3,3
杭州,余杭区,西溪,中交悦西溪,三居,3室2厅1卫,5000.0,89.0,56.18,南,链家/个人,整租·中交悦西溪 3室2厅 南,https://hz.lianjia.com/zufang/HZ2102037011656343552.html,120.031366,30.281072,小区,3937.0,23519.0,25410.0,19953.0,3937.0,未来科技城,3.937,6,2
杭州,滨江区,滨江区政府,江南星座,一居,1室1厅1卫,4000.0,86.0,46.51,南,链家,整租·江南星座 1室1厅 南,https://hz.lianjia.com/zufang/HZ2102037013975793664.html,120.211981,30.208332,行政区,29516.0,7851.0,1.0,7855.0,1.0,滨江区,0.001,7,3
杭州,临安区,青山湖科技城,越秀星颂府,三居,3室2厅2卫,2000.0,99.38,20.12,南,链家,整租·越秀星颂府 3室2厅 南,https://hz.lianjia.com/zufang/HZ2102038579017416704.html,119.830703,30.249415,小区,19500.0,43835.0,52640.0,38956.0,19500.0,未来科技城,19.5,0,0
杭州,西湖区,转塘,奥莱金街,两居,2室2厅1卫,2800.0,43.33,64.62,南 西,贝壳优选,整租·奥莱金街 2室2厅 南/西,https://hz.lianjia.com/zufang/HZ2102038908530327552.html,120.070905,30.144558,小区,29586.0,21330.0,17586.0,22383.0,17586.0,滨江区,17.586,2,2
杭州,桐庐县,桐庐,桐庐海陆世贸大厦,一居,1室0厅1卫,1400.0,51.0,27.45,南,链家/个人,整租·桐庐海陆世贸大厦 1室0厅 南,https://hz.lianjia.com/zufang/HZ2102039676331229184.html,119.691755,29.79418,小区(模糊),95042.0,83946.0,80228.0,85025.0,80228.0,滨江区,80.228,3,1
杭州,临安区,青山湖科技城,大园新城南区,一居,1室1厅1卫,1250.0,51.76,24.15,西,贝壳优选,整租·大园新城南区 1室1厅 西,https://hz.lianjia.com/zufang/HZ2102041023612977152.html,119.829343,30.252013,小区,19088.0,44443.0,53248.0,39564.0,19088.0,未来科技城,19.088,1,0
杭州,钱塘区,沿江南,观澜时代云邸苑,三居,3室1厅2卫,2700.0,88.0,30.68,南,链家/个人,整租·观澜时代云邸苑 3室1厅 南,https://hz.lianjia.com/zufang/HZ2102044933614469120.html,120.493941,30.32304,小区,61010.0,34906.0,41010.0,42078.0,34906.0,钱江新城,34.906,0,0
杭州,钱塘区,金沙湖,杭州东部国际商务中心,一居,1室1厅1卫,2900.0,60.0,48.33,北,链家/个人,整租·杭州东部国际商务中心 1室1厅 北,https://hz.lianjia.com/zufang/HZ2102046739761463296.html,120.323781,30.311023,小区(模糊),35061.0,16768.0,21838.0,22198.0,16768.0,钱江新城,16.768,1,2
杭州,萧山区,萧山市区,北干一苑,一居,1室0厅1卫,1400.0,30.0,46.67,南,链家/个人,整租·北干一苑 1室0厅 南,https://hz.lianjia.com/zufang/HZ2102052625867341824.html,120.269791,30.174818,小区,45399.0,12280.0,10099.0,19236.0,10099.0,滨江区,10.099,6,1
杭州,上城区,火车东站,皋塘运都,三居,3室1厅1卫,7000.0,95.0,73.68,南,链家,整租·皋塘运都 3室1厅 南,https://hz.lianjia.com/zufang/HZ2102056811770150912.html,120.213282,30.281788,小区,24389.0,4395.0,12478.0,9424.0,4395.0,钱江新城,4.395,3,3
杭州,余杭区,老余杭,港郦中心,一居,1室1厅1卫,1450.0,45.0,32.22,南,链家/个人,整租·港郦中心 1室1厅 南,https://hz.lianjia.com/zufang/HZ2102064048135733248.html,119.955636,30.257753,小区(模糊),8600.0,31226.0,40031.0,28296.0,8600.0,未来科技城,8.6,2,1
杭州,萧山区,钱江世纪城,顺发康庄,三居,3室1厅2卫,3700.0,84.0,44.05,南,链家/个人,整租·顺发康庄 3室1厅 南,https://hz.lianjia.com/zufang/HZ2102064339027492864.html,120.283051,30.246599,小区,38607.0,9914.0,11966.0,14312.0,9914.0,钱江新城,9.914,0,0
杭州,临平区,临平新城,中意名仕苑,一居,1室1厅1卫,1500.0,24.95,60.12,南,链家,整租·中意名仕苑 1室1厅 南,https://hz.lianjia.com/zufang/HZ2102075257769689088.html,120.300781,30.40853,小区,36248.0,21979.0,31289.0,27442.0,21979.0,钱江新城,21.979,5,1
杭州,临安区,临安,北樾府,两居,2室1厅1卫,2000.0,74.0,27.03,南,链家/个人,整租·北樾府 2室1厅 南,https://hz.lianjia.com/zufang/HZ2102080160462274560.html,119.724457,30.234375,行政区,30180.0,55171.0,63976.0,50292.0,30180.0,未来科技城,30.18,2,1
杭州,萧山区,萧山市区,郁家弄,两居,2室1厅1卫,2700.0,57.0,47.37,南,链家/个人,整租·郁家弄 2室1厅 南,https://hz.lianjia.com/zufang/HZ2102080161934475264.html,120.26444,30.161261,小区,45143.0,12942.0,12442.0,18980.0,12442.0,滨江区,12.442,1,1
杭州,余杭区,未来科技城,杭州富力中心,一居,1室0厅1卫,2300.0,45.0,51.11,南,链家/个人,整租·杭州富力中心 1室0厅 复式 南,https://hz.lianjia.com/zufang/HZ2102080174978760704.html,119.995969,30.272138,小区,4278.0,26855.0,28746.0,23289.0,4278.0,未来科技城,4.278,2,2
杭州,临平区,东湖,江南国际丝绸城,两居,2室1厅2卫,2500.0,50.0,50.0,南,链家/个人,整租·江南国际丝绸城 2室1厅 南,https://hz.lianjia.com/zufang/HZ2102083369310355456.html,120.299222,30.419154,行政区,40759.0,23110.0,32025.0,29257.0,23110.0,钱江新城,23.11,1,1
杭州,滨江区,滨江区政府,星耀星澜之城,两居,2室1厅2卫,5300.0,54.51,97.23,东南 南,贝壳优选,整租·星耀星澜之城 2室1厅 东南/南,https://hz.lianjia.com/zufang/HZ2102084364195069952.html,120.221452,30.214869,小区,30564.0,7013.0,1377.0,8903.0,1377.0,滨江区,1.377,7,1
杭州,上城区,城站,金隆花园,两居,2室2厅1卫,5500.0,96.0,57.29,东南,链家/个人,整租·金隆花园 2室2厅 东南,https://hz.lianjia.com/zufang/HZ2102204620578226176.html,120.176338,30.24677,小区,24084.0,4253.0,7108.0,2476.0,2476.0,湖滨商圈,2.476,3,2
杭州,拱墅区,信义坊,湖墅北路95号,三居,3室1厅1卫,3000.0,65.0,46.15,南 北,链家,整租·湖墅北路95号 3室1厅 南/北,https://hz.lianjia.com/zufang/HZ2102218858289954816.html,120.14088,30.3024,小区,14485.0,13759.0,15659.0,10202.0,10202.0,湖滨商圈,10.202,7,1
杭州,上城区,近江,婺江家园一园,两居,2室1厅1卫,4500.0,72.0,62.5,南,链家/个人,整租·婺江家园一园 2室1厅 南,https://hz.lianjia.com/zufang/HZ2102228058076348416.html,120.193433,30.235968,小区,29171.0,2942.0,4804.0,5147.0,2942.0,钱江新城,2.942,5,2
杭州,余杭区,未来科技城,仓溢绿苑,一居,1室0厅1卫,1400.0,45.0,31.11,北,链家/个人,整租·仓溢绿苑 1室0厅 北,https://hz.lianjia.com/zufang/HZ2102228479796838400.html,119.978742,30.273705,行政区,5250.0,36559.0,42275.0,33088.0,5250.0,未来科技城,5.25,2,0
杭州,滨江区,西兴,瑞立东方花城,三居,3室2厅1卫,5300.0,89.0,59.55,南,链家/个人,整租·瑞立东方花城 3室2厅 南,https://hz.lianjia.com/zufang/HZ2102228601867862016.html,120.230614,30.185001,小区,41357.0,10490.0,4400.0,11349.0,4400.0,滨江区,4.4,2,0
杭州,富阳区,银湖科技城,浙大网新银湖科技园,两居,2室1厅2卫,1100.0,42.0,26.19,东南,链家/个人,合租·浙大网新银湖科技园 2居室 东南卧,https://hz.lianjia.com/zufang/HZ2102229234377293824.html,119.983661,30.138935,小区,20052.0,30397.0,26653.0,31450.0,20052.0,未来科技城,20.052,1,2
杭州,上城区,城东新城,环翼城,一居,1室1厅1卫,2750.0,42.0,65.48,东,链家/个人,整租·环翼城 1室1厅 东,https://hz.lianjia.com/zufang/HZ2102229319181926400.html,120.19732,30.226543,行政区,26758.0,3606.0,4621.0,5097.0,3606.0,钱江新城,3.606,7,1
杭州,余杭区,老余杭,嘉合未来金座,一居,1室1厅1卫,1300.0,33.0,39.39,北,链家/个人,合租·嘉合未来金座 1居室 北卧,https://hz.lianjia.com/zufang/HZ2102229670530383872.html,119.956977,30.257807,小区,8002.0,31167.0,39972.0,27926.0,8002.0,未来科技城,8.002,3,1
杭州,上城区,城东新城,笕东嘉苑,两居,2室1厅1卫,3100.0,60.0,51.67,南,链家/个人,整租·笕东嘉苑 2室1厅 南,https://hz.lianjia.com/zufang/HZ2102232961712652288.html,120.219477,30.303677,小区,24362.0,7544.0,14938.0,11626.0,7544.0,钱江新城,7.544,6,2
杭州,上城区,城东新城,笕东嘉苑,两居,2室1厅1卫,3100.0,60.0,51.67,南,链家/个人,整租·笕东嘉苑 2室1厅 南,https://hz.lianjia.com/zufang/HZ2102233933524500480.html,120.219477,30.303677,小区,24362.0,7544.0,14938.0,11626.0,7544.0,钱江新城,7.544,6,2
杭州,临安区,临安,南樾府,两居,2室1厅1卫,1800.0,73.0,24.66,南,链家/个人,整租·南樾府 2室1厅 南,https://hz.lianjia.com/zufang/HZ2102234497691942912.html,119.712163,30.212259,小区,35824.0,55888.0,64693.0,51009.0,35824.0,未来科技城,35.824,0,0
杭州,余杭区,万达广场,绿城燕语海棠轩,三居,3室2厅2卫,5700.0,105.0,54.29,南 北,链家/个人,整租·绿城燕语海棠轩 3室2厅 南/北,https://hz.lianjia.com/zufang/HZ2102236347858157568.html,120.111228,30.347934,小区,17725.0,19549.0,21449.0,15992.0,15992.0,湖滨商圈,15.992,1,0
杭州,上城区,南肖埠,三新家园,两居,2室1厅1卫,4300.0,72.0,59.72,南,链家/个人,整租·三新家园 2室1厅 南,https://hz.lianjia.com/zufang/HZ2102237025393442816.html,120.204218,30.262104,小区,24312.0,2347.0,9495.0,5540.0,2347.0,钱江新城,2.347,6,1
杭州,余杭区,良渚,万科未来之光,一居,1室1厅1卫,2900.0,35.0,82.86,南,链家/个人,整租·万科未来之光 1室1厅 复式 南,https://hz.lianjia.com/zufang/HZ2102237420429770752.html,120.053852,30.360701,小区,12023.0,27281.0,33534.0,23810.0,12023.0,未来科技城,12.023,2,1
杭州,拱墅区,申花,欣盛东方福邸,两居,2室1厅1卫,6000.0,73.0,82.19,南 北,链家,整租·欣盛东方福邸 2室1厅 南/北,https://hz.lianjia.com/zufang/HZ2102237552617455616.html,120.141503,30.319126,行政区,18147.0,14606.0,16506.0,11049.0,11049.0,湖滨商圈,11.049,4,2
杭州,西湖区,转塘,中天之江诚品,两居,2室1厅1卫,4300.0,75.0,57.33,南,链家/个人,整租·中天之江诚品 2室1厅 南,https://hz.lianjia.com/zufang/HZ2102238342878855168.html,120.068028,30.144925,小区,29784.0,21528.0,17784.0,22581.0,17784.0,滨江区,17.784,1,1
杭州,钱塘区,金沙湖,下沙铭都雅苑,两居,2室1厅1卫,2500.0,57.0,43.86,南,链家/个人,整租·下沙铭都雅苑 2室1厅 南,https://hz.lianjia.com/zufang/HZ2102238830424752128.html,120.333727,30.307743,小区,35773.0,17216.0,22546.0,22646.0,17216.0,钱江新城,17.216,4,4
